patch_lon,patch_lat,patchclass,T_eff_wilheit_H,T_eff_wilheit_V,T_eff_lv_multi,T_eff_lv_two,T_eff_wigneron,T_eff_holmes2006,T_eff_wigneron2008,depth_90_lv_multi,t_surf,wc_surf,clay_surf,mvt_surf,sand_surf,bd_surf,t_deep,t_soi_max,eps_surf_real,eps_surf_imag,C_lv_two,C_holmes2006,C_inverted_wilheit,b_param_inverted,dz_surf_inverted,t_soi_layer_1,t_soi_layer_2,t_soi_layer_3,t_soi_layer_4,t_soi_layer_5,t_soi_layer_6,t_soi_layer_7,t_soi_layer_8,t_soi_layer_9,t_soi_layer_10
148.62708333333333,-26.356250000000003,9,311.7979,311.7979,304.2821,299.57837,305.26785,306.6003,304.5943,0.08237052,307.62534,0.12228752,0.19114166,0.029216288,0.47330317,1544.0,297.6371,311.7979,7.1611524,0.4370299,0.19435674,0.8973778,1.4177486,3.6992173e-05,2.4023018,311.7979,304.97974,301.89963,299.5638,299.4077,299.03857,297.95465,297.02664,295.7089,294.44443
148.62462552662427,-26.37533388508105,10,313.06866,313.06866,303.62146,299.638,304.73447,306.66287,304.24033,0.09569813,307.69974,0.08972268,0.18100269,0.029185189,0.5367949,1517.3068,297.93915,313.06866,5.7208266,0.34563082,0.17405409,0.8937694,1.5500617,3.5665045e-05,2.7149646,313.06866,304.29553,302.11392,300.12592,299.44534,298.97406,298.21106,297.41644,296.12415,294.74606
148.8255709001008,-26.28446224370141,8,308.84283,308.84283,300.80884,298.16168,301.9515,303.5997,301.54922,0.1660568,304.35342,0.082542606,0.15742156,0.029112859,0.6034493,1458.4003,296.87094,308.84283,5.439475,0.33371192,0.17250013,0.8992696,1.5999894,3.772592e-05,2.7419152,308.84283,301.5069,299.9071,298.35684,298.0638,297.96622,297.17844,296.27982,295.0343,293.78033
148.8761680786528,-26.37654313238653,10,313.12656,313.12656,302.87683,299.29895,304.45737,306.2929,303.9606,0.1552074,307.312,0.09444245,0.19556579,0.029229859,0.4958231,1537.9475,297.56946,313.12656,5.9209375,0.35935014,0.17751724,0.8953956,1.5968194,3.6251826e-05,2.6565907,313.12656,303.62524,301.5989,299.80176,299.52374,298.65884,297.84976,297.03055,295.7676,294.47394
148.95069442767377,-26.478472188680882,12,312.7883,312.7883,305.32764,298.93774,305.67987,307.4931,305.10287,0.08552691,308.78015,0.11183371,0.18708451,0.029203843,0.46325687,1652.0001,296.68085,312.7883,6.673311,0.40301394,0.18653238,0.8936253,1.3312709,3.5613935e-05,2.5147676,312.7883,306.23874,303.2124,300.9111,300.5338,298.92465,297.02667,296.01608,294.7142,293.4863
149.23541082350138,-26.310391346283748,9,311.36124,311.36124,304.1719,299.8783,305.53366,305.9907,304.38843,0.07363995,306.8378,0.17855942,0.25868472,0.029423464,0.4066269,1236.4508,297.79062,311.36124,10.039514,0.6281484,0.23075294,0.9063665,1.4999832,4.074245e-05,1.9789797,311.36124,303.96967,301.84998,299.97177,299.64694,299.49414,298.1732,297.05524,295.71945,294.52856
149.65783247813079,-26.351556210031056,7,311.52054,311.52054,303.12946,299.55316,304.6137,305.6365,303.85645,0.084243,306.4882,0.13367802,0.21634033,0.02929358,0.48753184,1428.8438,297.78345,311.52054,7.7127094,0.47698343,0.20330328,0.90215784,1.5781157,3.8900816e-05,2.2842703,311.52054,303.2974,301.59863,299.85583,299.5913,299.53256,298.1754,297.02997,295.76056,294.61884
149.62028555880704,-26.37123109209377,10,313.04428,313.04428,302.5285,299.6076,303.48718,306.82034,303.30945,0.22342293,307.91293,0.03911809,0.22288483,0.029313654,0.46681035,1459.7595,298.2345,313.04428,3.8018172,0.22543755,0.14187115,0.8871111,1.5301836,3.3438664e-05,3.3932557,313.04428,304.65933,302.11725,300.0036,299.58795,299.54874,298.55478,297.61877,296.26196,294.93564
149.92747032318474,-26.391954423262774,7,311.18777,311.18777,303.07275,298.8266,303.98257,305.49927,303.3896,0.088927984,306.45044,0.10841211,0.17839529,0.02917719,0.51280516,1511.7838,297.07175,311.18777,6.535989,0.40021732,0.18710971,0.8985822,1.5051168,3.7456168e-05,2.5061495,311.18777,303.44672,301.7282,300.0515,299.579,299.37912,297.55115,296.15018,295.11276,294.26636
149.85808972658663,-26.34893660132696,10,312.56927,312.56927,303.53406,299.60123,304.53162,307.46448,304.15018,0.22111458,308.64767,0.05946141,0.23076557,0.029337827,0.4902879,1464.9036,297.94644,312.56927,4.5235686,0.2699942,0.15463579,0.88943315,1.3664625,3.418469e-05,3.0905333,312.56927,306.16116,302.3916,299.66953,299.4202,299.31326,298.25305,297.35703,296.0741,294.8147
145.3764280733537,-26.632744019959677,7,316.11566,316.11566,307.46902,302.8307,308.7095,310.67563,308.01306,0.17316385,311.92462,0.09478676,0.19530323,0.029229052,0.45122212,1445.1008,300.92285,316.11566,5.9118543,0.34992698,0.17341232,0.88647294,1.3809423,3.323898e-05,2.7260365,316.11566,309.2673,306.13962,303.15817,302.6044,302.60852,301.28165,300.23315,298.88464,297.31018
145.39128102958708,-26.684899443370288,10,317.11722,317.11722,306.93457,303.12064,307.80457,311.7828,307.5635,0.21708962,313.15106,0.038856238,0.18722281,0.029204268,0.4635994,1444.1571,301.48694,317.11722,3.7913513,0.22203039,0.14006329,0.8826964,1.3400303,3.2101667e-05,3.4405816,317.11722,310.6363,306.6675,303.3392,302.6478,302.8091,301.84402,300.80045,299.33316,297.56348
145.63466048218163,-26.594895288811262,6,315.51306,315.51306,307.12186,302.52127,308.4432,310.19257,307.7041,0.1672026,311.409,0.10313347,0.18722615,0.02920428,0.4635272,1445.7915,300.58844,315.51306,6.271852,0.37239835,0.17862588,0.8875826,1.3792841,3.3587665e-05,2.6383805,315.51306,308.80676,305.6873,302.58994,301.9276,301.97595,300.93103,299.9299,298.61667,297.04526
145.62166380945987,-26.63399783642545,7,317.2622,317.2622,306.11667,302.41864,308.2461,309.87903,307.5044,0.16081701,311.05548,0.10683809,0.18771729,0.029205784,0.46214786,1447.0775,300.50827,317.2622,6.435897,0.38308114,0.181126,0.88845754,1.5884708,3.386747e-05,2.598131,317.2622,307.12006,304.77393,302.5974,302.18887,302.20856,300.8584,299.8352,298.55423,297.0406
145.69511715210632,-26.556048017709443,9,315.2107,315.2107,306.3521,302.08563,307.88248,309.46915,307.11914,0.15227169,310.62323,0.108796485,0.19118947,0.029216435,0.47342154,1433.9027,300.17648,315.2107,6.525038,0.38955817,0.18275052,0.8895282,1.4391284,3.421589e-05,2.5725658,315.2107,307.71448,304.5623,302.0334,301.7794,301.81866,300.51263,299.5303,298.32352,296.87213
145.58212567236615,-26.683241331103464,10,316.61838,316.61838,305.80847,302.53122,307.08423,310.90256,306.84103,0.21712177,312.21667,0.039589725,0.18909867,0.029210022,0.4625203,1442.8967,300.94458,316.61838,3.816538,0.22396325,0.14076006,0.8834193,1.3904955,3.2313663e-05,3.4221992,316.61838,309.42575,305.372,302.47784,302.09454,302.28418,301.29083,300.27896,298.9101,297.23737
145.8624337636339,-26.586801809597517,6,316.12094,316.12094,306.2023,302.31656,307.99374,309.77283,307.2826,0.1651411,310.94254,0.099761724,0.19138835,0.029217046,0.473914,1433.4415,300.45953,316.12094,6.1288133,0.36476138,0.17714679,0.88841724,1.4939812,3.385449e-05,2.662727,316.12094,307.65912,305.07693,302.36084,301.7591,301.82727,300.79916,299.80664,298.52655,296.95657
145.8788971206094,-26.63242282415547,7,316.14188,316.14188,307.789,302.38345,308.97574,310.7405,308.11383,0.16152346,312.08453,0.108786926,0.19043238,0.029214112,0.47154683,1436.5228,300.2358,316.14188,6.515075,0.3857361,0.18125582,0.8865686,1.3424287,3.3268767e-05,2.5960715,316.14188,309.51193,306.2194,302.7953,301.9543,301.85583,300.5633,299.60626,298.4016,296.93066
145.81941971407787,-26.573297014026,9,316.37012,316.37012,305.69415,301.9762,307.67093,309.25964,306.92584,0.15587679,310.39258,0.10779763,0.19088976,0.029215517,0.47267944,1434.8572,300.09857,316.37012,6.4823265,0.38745993,0.18240166,0.88994336,1.5806814,3.4352823e-05,2.5780175,316.37012,306.60248,304.34802,302.2193,301.80417,301.73627,300.43085,299.4598,298.26114,296.8198
145.91388101233494,-26.738192935388987,10,317.05173,317.05173,306.7224,302.63452,307.56168,311.61505,307.30603,0.21527067,313.03354,0.040402148,0.18659621,0.029202346,0.46204776,1451.0491,300.92752,317.05173,3.8436196,0.22517502,0.14100277,0.8828277,1.3319166,3.2139968e-05,3.4158378,317.05173,310.48578,306.57666,302.9969,302.07916,302.2128,301.258,300.29227,298.99304,297.34866
146.15981501686628,-26.633996030680425,6,315.5169,315.5169,307.28134,302.48538,308.56815,310.3657,307.70694,0.16166869,311.6141,0.10314867,0.20693164,0.02926472,0.48416713,1371.73,300.4998,315.5169,6.270483,0.3724156,0.1786511,0.88767654,1.3511508,3.3617496e-05,2.6379702,315.5169,309.13953,305.6094,302.38416,301.7816,301.90204,300.83954,299.84665,298.51953,296.9795
146.096339702188,-26.619095663656278,7,316.79947,316.79947,306.78687,302.40155,308.60754,310.13342,307.7243,0.15555957,311.35223,0.11520157,0.22308818,0.029314278,0.5015995,1402.7968,300.35522,316.79947,6.8054543,0.40589076,0.18608087,0.88917005,1.4953378,3.4098597e-05,2.5215445,316.79947,307.89838,305.46442,302.6896,302.04285,301.99612,300.6906,299.7105,298.4538,297.00766
146.10637888397486,-26.660512048138752,10,317.03052,317.03052,305.90436,302.33914,307.27887,311.40585,307.02032,0.23607266,312.83237,0.03972523,0.21457787,0.029288175,0.5590841,1445.7128,300.62054,317.03052,3.8199544,0.22401626,0.14073259,0.88318676,1.3437775,3.2245196e-05,3.42292,317.03052,310.17053,305.91367,302.3233,301.85193,301.93787,300.95895,299.96994,298.62796,297.01514
146.3710288144796,-26.636178348350953,6,316.6666,316.6666,305.5998,301.96735,307.52475,309.58203,306.7695,0.17010847,310.75848,0.089322,0.23631065,0.029354835,0.4582358,1357.0635,300.14682,316.6666,5.6877666,0.33919787,0.17156047,0.88913673,1.5567564,3.408772e-05,2.758449,316.6666,307.01236,304.52942,302.03412,301.52655,301.57825,300.49557,299.47635,298.04178,296.49426
146.39404219088541,-26.58945888211461,7,316.06213,316.06213,307.8308,302.5567,309.17627,310.58926,308.13736,0.1467168,311.86707,0.12338587,0.23894803,0.029362924,0.44456655,1353.7097,300.36664,316.06213,7.175668,0.42763427,0.19043165,0.88889015,1.364775,3.400744e-05,2.4575698,316.06213,309.20718,305.93085,302.523,301.83588,301.87714,300.71338,299.70013,298.3082,296.74478
146.34659868728951,-26.656697750025582,9,316.17017,316.17017,306.61194,302.11765,308.25873,309.8673,307.32455,0.15870741,311.07535,0.111751415,0.24078496,0.029368559,0.45795915,1347.5363,300.09003,316.17017,6.651482,0.3976705,0.18457514,0.89003277,1.4637842,3.4382447e-05,2.5443861,316.17017,307.84494,305.22302,302.2705,301.6398,301.64874,300.45667,299.3852,297.98535,296.5105
146.62681675239645,-26.630226399285515,6,315.35883,315.35883,306.5203,302.006,308.1187,309.7203,307.23566,0.15278193,310.92908,0.11148047,0.20868698,0.029270105,0.47480345,1382.878,299.9913,315.35883,6.6417375,0.3964787,0.18419808,0.8894863,1.4049954,3.420214e-05,2.5501647,315.35883,308.1204,304.70154,301.78326,301.34317,301.4431,300.32913,299.3419,298.07654,296.5852
146.62415342862533,-26.61343514583538,7,315.78635,315.78635,308.2165,302.20975,309.18576,310.69724,308.13666,0.1435812,312.06256,0.12187621,0.2107095,0.02927631,0.46949825,1381.9897,299.91388,315.78635,7.105485,0.421934,0.18898195,0.88761437,1.3065176,3.3597746e-05,2.4785607,315.78635,309.7015,306.2925,302.6025,301.59485,301.53995,300.2385,299.28983,298.0886,296.67087
146.6123557403516,-26.67718283988696,9,316.51764,316.51764,305.8868,301.78293,307.8696,309.39636,306.95334,0.14955094,310.58,0.11466274,0.2145974,0.029288234,0.4855326,1363.693,299.7661,316.51764,6.787018,0.40635931,0.18650198,0.89054626,1.5490773,3.4553526e-05,2.5152233,316.51764,306.81516,304.52164,302.04172,301.4077,301.39493,300.1051,299.1144,297.9144,296.5242
146.86809788366742,-26.583051044622447,6,314.5053,314.5053,306.55765,301.55768,307.72296,309.14954,306.76398,0.11575262,310.32727,0.11985012,0.20668517,0.029263966,0.47831324,1353.9774,299.5042,314.5053,7.0259395,0.42141485,0.18973035,0.8911815,1.3860313,3.47674e-05,2.4676845,314.5053,307.67816,304.36438,301.46906,300.84787,300.938,299.81946,298.89822,297.6562,296.21844
146.87356906780542,-26.66316559040696,7,315.54794,315.54794,307.7284,301.7295,308.59763,310.06982,307.49622,0.10048785,311.39877,0.1230571,0.19743015,0.029235577,0.48442388,1336.915,299.45804,315.54794,7.166037,0.426839,0.19022822,0.8887058,1.3474803,3.3947665e-05,2.4604962,315.54794,308.76794,305.51974,302.1387,301.08,301.0438,299.7729,298.85278,297.65894,296.2871
146.92122499795147,-26.582092576139612,10,316.50607,316.50607,306.0076,301.78528,307.81647,309.41776,306.9187,0.13453677,310.60837,0.11085973,0.19999114,0.029243432,0.48763815,1361.3809,299.7948,316.50607,6.6165586,0.39543116,0.1840741,0.88989645,1.5453986,3.4337314e-05,2.5520692,316.50607,306.8689,304.45325,301.71942,300.90607,301.06387,300.1,299.2081,297.96628,296.45413
147.11497743707366,-26.670512336548338,7,314.2993,314.2993,306.52106,301.01904,307.48386,308.7759,306.57245,0.08234067,309.97418,0.12896265,0.20060106,0.029245304,0.4729275,1452.4913,298.84412,314.2993,7.4550643,0.4486087,0.19541055,0.89234036,1.3885964,3.5164023e-05,2.38784,314.2993,307.2318,304.02176,301.33044,300.52396,300.46167,299.1364,298.28217,297.01624,295.7371
147.0566560138473,-26.572112714549032,9,314.6864,314.6864,304.80914,300.86697,306.51172,307.794,305.70746,0.08383965,308.83145,0.122868,0.20942345,0.029272364,0.4716638,1428.2694,298.9577,314.6864,7.177597,0.43504956,0.1933685,0.8949275,1.5929815,3.6081077e-05,2.4160063,314.6864,305.11908,303.18192,301.2035,300.59775,300.5499,299.28183,298.33456,297.09576,295.7398
147.137500866981,-26.604127540394913,10,316.03098,316.03098,305.58887,301.3576,307.45035,308.70886,306.624,0.082053944,309.83133,0.12764269,0.2285077,0.029330902,0.45598453,1474.991,299.3025,316.03098,7.3925323,0.44615564,0.19518822,0.89339036,1.5888252,3.5530855e-05,2.3908782,316.03098,305.90042,303.6927,301.3648,300.64395,300.52826,299.57797,298.77292,297.44006,295.90436
147.3466278782064,-26.65529768160048,7,313.78214,313.78214,305.1227,300.22757,306.43906,307.80035,305.6237,0.082110025,308.93948,0.12486592,0.20365171,0.02925466,0.49092978,1488.9739,298.12592,313.78214,7.2704725,0.44034615,0.19435406,0.89465714,1.447831,3.5983132e-05,2.4023395,313.78214,305.86893,302.5813,300.2625,299.99976,299.59506,298.35504,297.6855,296.5639,295.38995
147.4170158654796,-26.643983066468017,9,313.38464,313.38464,304.3313,299.39996,305.48904,306.9125,304.72055,0.08255646,308.0182,0.12197707,0.1984954,0.029238844,0.49492353,1505.0953,297.32904,313.38464,7.1431413,0.43493712,0.19374108,0.89655906,1.5020471,3.668295e-05,2.4108233,313.38464,304.61554,302.39682,300.32706,299.79697,299.1263,297.7134,296.5901,295.60144,294.6612
147.36290133317712,-26.57861109786006,10,314.65024,314.65024,306.0613,300.9075,307.14355,308.60602,306.33804,0.08376022,309.7887,0.11953529,0.19785479,0.02923688,0.49646258,1480.5553,298.8233,314.65024,7.0160193,0.42195648,0.19006997,0.8921436,1.4433532,3.5096084e-05,2.4627764,314.65024,306.70618,303.74216,300.83478,300.03955,299.9204,299.06638,298.35605,297.06924,295.60583
147.64615881123885,-26.62925376004337,6,313.58655,313.58655,304.36804,300.24597,306.026,306.99927,305.1723,0.07796559,307.98325,0.14213705,0.22619443,0.029323805,0.43842024,1461.6058,298.23425,313.58655,8.112911,0.49744967,0.20635027,0.8990689,1.574757,3.764678e-05,2.2463965,313.58655,304.43048,302.20102,300.1301,299.65527,299.6635,298.47073,297.7796,296.57962,295.32
147.6047186290695,-26.685775921009995,7,314.69995,314.69995,304.3271,300.4736,306.265,307.41016,305.4464,0.08013134,308.43942,0.13184711,0.20778903,0.02926735,0.47027925,1461.9994,298.49146,314.69995,7.606352,0.46311077,0.19925147,0.8965353,1.6293274,3.667405e-05,2.3364182,314.69995,304.4699,302.2331,300.14124,299.67535,299.75903,298.72867,298.0355,296.84656,295.5851
147.6118510780844,-26.641713373663805,9,313.36734,313.36734,304.50412,299.9662,305.8613,307.02396,305.0249,0.08030542,308.05978,0.13260616,0.21030875,0.02927508,0.45766902,1462.2919,297.93936,313.36734,7.646305,0.4669919,0.20027262,0.8976501,1.5244402,3.709614e-05,2.3230777,313.36734,304.6945,302.25827,300.01343,299.482,299.5008,298.21967,297.40054,296.30045,295.17603
147.61239194060892,-26.577610228446343,10,316.3625,316.3625,304.54843,300.98108,306.8918,308.13614,306.12198,0.08094011,309.2147,0.12720639,0.22099803,0.029307866,0.45719323,1501.1335,298.97876,316.3625,7.377594,0.44679967,0.19561744,0.89462954,1.6983044,3.5973168e-05,2.3850186,316.3625,304.68262,302.5198,300.6083,300.04004,300.00162,299.20752,298.53897,297.36432,295.9504
147.88236009362464,-26.700429734334527,7,313.604,313.604,305.2596,300.78693,306.78882,307.73514,305.879,0.07809417,308.76984,0.14444311,0.22785962,0.029328912,0.47912362,1446.0975,298.70853,313.604,8.219326,0.50130534,0.20657146,0.8971612,1.480471,3.690988e-05,2.243691,313.604,305.70468,302.51187,300.23767,299.95502,300.08685,298.98254,298.18176,296.97403,295.66873
148.1185627207949,-26.641663969445535,6,313.26993,313.26993,305.3111,301.20306,306.98117,307.38745,306.00006,0.07150491,308.2612,0.18190315,0.3401472,0.029673332,0.39355475,1452.7108,299.0769,313.26993,10.198374,0.6354478,0.2315014,0.90486455,1.5453578,4.006654e-05,1.9716637,313.26993,305.0854,302.6855,300.8124,300.49362,300.50497,299.3651,298.52283,297.31262,295.88226
148.08734725144478,-26.71536554123607,7,314.2169,314.2169,304.09296,300.52097,306.10263,307.12534,305.30655,0.07888451,308.08936,0.1372336,0.23081349,0.029337974,0.46312636,1472.7583,298.58966,314.2169,7.8698373,0.481812,0.20330119,0.8985221,1.6450242,3.7432725e-05,2.2842968,314.2169,304.20416,302.30527,300.586,300.11758,300.06778,298.8792,298.03308,296.84747,295.49118
148.022453741243,-26.673834924572795,8,309.85068,309.85068,302.19284,298.9711,303.22018,304.58145,302.7407,0.08608809,305.3564,0.10394011,0.20043817,0.029244803,0.49632308,1506.1035,297.5139,309.85068,6.3432555,0.39123458,0.18581116,0.90118515,1.5730629,3.849747e-05,2.525609,309.85068,302.5068,300.93314,299.49454,299.08194,298.89786,297.7935,296.97638,295.86838,294.6304
148.0507023895454,-26.670132971035045,9,313.1035,313.1035,304.99896,300.4624,306.33255,307.21313,305.45068,0.078089416,308.1937,0.14855458,0.2551287,0.029412556,0.4586551,1467.1519,298.40347,313.1035,8.431084,0.5180738,0.21030587,0.89984417,1.5014993,3.795425e-05,2.1988585,313.1035,305.08063,302.82086,300.68512,300.24847,300.29977,298.82547,297.5923,296.4734,295.23972
148.1273835117183,-26.620380193833835,10,314.09195,314.09195,307.05334,301.42004,308.1707,308.88724,307.10565,0.07846894,310.00787,0.16280767,0.31634218,0.029600317,0.3910564,1463.8282,299.04178,314.09195,9.141172,0.5585355,0.21687526,0.8978082,1.3724276,3.7156737e-05,2.123721,314.09195,307.41837,304.23615,301.15884,300.4146,300.1866,299.30606,298.53372,297.2733,295.7991
148.28914492049208,-26.716736576499866,6,312.80118,312.80118,304.38138,299.3918,305.56613,306.69824,304.7973,0.080103874,307.751,0.13791528,0.24174862,0.029371515,0.42077443,1568.9535,297.24475,312.80118,7.906066,0.48574692,0.20436054,0.8997956,1.4806823,3.7934846e-05,2.2710016,312.80118,304.5489,302.64755,300.81232,300.43912,298.9005,297.487,296.77902,295.75406,294.61096
148.33158541390847,-26.69469752651481,7,312.9091,312.9091,306.37036,300.68665,307.5564,307.77478,306.30807,0.06708675,308.79517,0.19886836,0.34194976,0.029678863,0.38701713,1421.4735,298.11954,312.9091,11.154847,0.69419056,0.2404654,0.9044197,1.3853564,3.9870436e-05,1.8875582,312.9091,306.1867,303.42902,301.15366,300.708,300.5026,298.66016,297.08026,296.02094,294.9209
148.3787785003635,-26.620041080882046,10,314.33743,314.33743,305.6648,300.8742,307.5313,307.88342,306.37738,0.0704041,308.8718,0.1900325,0.39863616,0.029852737,0.32870623,1452.6879,298.4,314.33743,10.642332,0.66448855,0.23627388,0.9056164,1.5219386,4.0402196e-05,1.926097,314.33743,305.40628,303.02832,300.7218,300.46564,299.6136,298.67224,297.87665,296.6203,295.26328
148.85623820699098,-26.708308129978438,7,312.73218,312.73218,303.41086,299.4557,305.7779,306.09357,304.55945,0.06321874,306.94775,0.19754623,0.450249,0.030011049,0.33160952,1350.0153,297.0174,312.73218,11.105696,0.70954263,0.24554038,0.91398084,1.582499,4.453189e-05,1.8426449,312.73218,303.28012,301.46985,299.83148,299.80505,298.8626,297.45358,296.1789,295.0877,294.08167
148.87682876834276,-26.625915346919417,10,313.6698,313.6698,305.6502,300.97772,307.084,307.82135,306.006,0.07975152,308.79553,0.16046815,0.36765385,0.029757705,0.37568095,1349.2296,298.79495,313.6698,9.03158,0.55921435,0.21826619,0.9025886,1.4873985,3.908199e-05,2.1083891,313.6698,305.705,303.12595,300.6272,300.14038,299.97733,299.08316,298.24094,296.87906,295.46542
148.84999999999997,-26.74375,12,313.29184,313.29184,306.91702,300.1461,308.4386,308.1135,306.8164,0.053866982,309.20908,0.2421585,0.49436113,0.030146353,0.3295741,1449.4,296.82892,313.29184,13.79496,0.87540406,0.26794356,0.9115054,1.3297828,4.3228472e-05,1.6645579,313.29184,306.62036,303.33456,301.0795,300.98328,298.87216,297.14673,296.218,294.99966,293.90912
148.78093911021912,-26.56327595161485,13,317.8171,317.8171,307.4127,302.56192,309.3287,310.58066,308.4515,0.08157605,311.8629,0.13141021,0.23166196,0.029340576,0.5342999,1514.4015,300.31006,317.8171,7.553068,0.45027635,0.1949178,0.8890093,1.515387,3.4046185e-05,2.3945825,317.8171,308.08762,304.86765,301.9013,301.13464,301.4315,300.6039,299.7452,298.2792,296.67215
149.0729687184221,-26.6909233835381,7,312.51016,312.51016,303.2052,298.57953,304.29654,305.93915,303.73782,0.08474924,306.9974,0.10959937,0.19764037,0.029236222,0.48939526,1591.0366,296.63837,312.51016,6.584657,0.40236676,0.18738717,0.8978413,1.5321687,3.7169437e-05,2.5020254,312.51016,303.502,301.63977,300.29074,300.17432,298.96368,297.15723,295.64093,294.65088,293.74384
149.1356280000497,-26.677706806667377,12,313.11136,313.11136,305.91583,299.11804,306.06607,307.85785,305.4261,0.08563372,309.18243,0.114191815,0.19444068,0.029226407,0.48147216,1632.3701,296.7945,313.11136,6.7766213,0.4086234,0.18756628,0.89307517,1.3171573,3.5419984e-05,2.4993706,313.11136,306.6913,303.84866,301.17685,300.52298,299.00476,297.146,296.1188,294.8971,293.70166
149.35744249917616,-26.680047354384882,7,312.21588,312.21588,304.51605,300.1258,305.5699,306.96625,304.8854,0.08553129,307.97382,0.11596996,0.19360422,0.029223843,0.5166381,1487.3059,298.28394,312.21588,6.866396,0.41745734,0.19008005,0.8960192,1.437783,3.648171e-05,2.4626324,312.21588,305.28415,302.38235,300.2789,299.8353,299.82977,298.62766,297.62323,296.31763,294.9886
149.36123641325426,-26.618194738421618,10,312.94763,312.94763,304.40076,300.00732,305.4291,307.62152,305.02032,0.1704511,308.76898,0.084401034,0.18623662,0.029201243,0.50058436,1577.8636,298.21487,312.94763,5.496154,0.32974693,0.1698339,0.89127713,1.3959264,3.4799792e-05,2.7893047,312.94763,306.11948,303.33783,300.4724,299.90683,299.4546,298.52505,297.61862,296.2604,294.8554
149.2541666666667,-26.70624756097848,12,313.2441,313.2441,305.59253,299.1315,305.97504,307.8527,305.36826,0.08616702,309.17374,0.110185415,0.19489408,0.029227799,0.48259485,1631.2012,296.84924,313.2441,6.5963554,0.39745995,0.18518025,0.8928114,1.330267,3.532771e-05,2.535163,313.2441,306.5929,303.43442,301.043,300.7101,299.15115,297.20056,296.1739,294.9059,293.6999
149.616294789016,-26.58055016107744,9,311.89218,311.89218,303.58636,299.78003,304.8392,306.18842,304.25586,0.113392726,307.10867,0.11464479,0.20787245,0.029267607,0.47844985,1531.3809,298.0553,311.89218,6.811599,0.41682714,0.19050646,0.8983525,1.5283674,3.7366815e-05,2.4564946,311.89218,304.07568,302.18445,300.167,299.73602,299.7594,298.45837,297.28043,296.00858,294.81323
149.95328843396751,-26.59965072647052,7,312.30252,312.30252,303.1068,299.16275,304.58173,305.84576,303.93436,0.08197793,306.7922,0.124081925,0.21718803,0.02929618,0.4700022,1546.0369,297.2921,312.30252,7.250965,0.44621456,0.19690746,0.9003745,1.5800276,3.816733e-05,2.3675623,312.30252,303.29837,301.5674,300.1169,299.84827,299.3,297.77945,296.35532,295.247,294.21396
149.9190117793603,-26.6440291645007,9,312.04715,312.04715,303.03055,298.99542,304.3415,305.72092,303.71487,0.084503554,306.6762,0.117359824,0.20255423,0.029251294,0.44895744,1532.9528,297.16205,312.04715,6.9394965,0.42611948,0.1926983,0.89959157,1.5645208,3.7853544e-05,2.42538,312.04715,303.27075,301.58594,300.09195,299.94022,299.38055,297.62057,296.2806,295.21268,294.29266
145.23958333333334,-26.93125,9,316.3629,316.3629,307.58112,303.0088,308.5136,311.1297,307.96756,0.20097144,312.4216,0.07177193,0.18928549,0.029210595,0.46870694,1439.5001,301.22064,316.3629,4.981398,0.29334816,0.15964329,0.88466096,1.351873,3.268401e-05,2.9849668,316.3629,309.92258,306.70734,303.67258,303.09006,303.0662,301.65292,300.38965,298.90366,297.3338
145.35921301517376,-26.864740033150934,6,316.43335,316.43335,306.49426,302.8551,307.15662,311.26593,306.96945,0.22189926,312.5855,0.033613313,0.20800465,0.029268011,0.42253125,1435.4049,301.30865,316.43335,3.6165202,0.21196483,0.13713467,0.88298464,1.3412156,3.2185893e-05,3.5198882,316.43335,310.14575,306.24457,303.189,302.64224,302.752,301.7138,300.52988,298.97986,297.27872
145.37741435288623,-26.8765119439477,7,316.79956,316.79956,307.71887,303.07162,308.65195,311.59662,308.1412,0.20255399,312.9559,0.0650838,0.19684863,0.029233793,0.44085366,1440.6597,301.25162,316.79956,4.7249627,0.27762046,0.15550077,0.88386357,1.3283975,3.2445278e-05,3.0718145,316.79956,310.51883,306.88367,303.55984,302.90094,302.95935,301.64737,300.49088,299.01898,297.38812
145.44583333333335,-26.927083333333332,10,317.8979,317.8979,306.3193,302.83228,307.1184,312.16116,307.0508,0.22832653,313.75516,0.024294639,0.18928549,0.029210595,0.46870694,1439.5001,301.22226,317.8979,3.3302572,0.18961531,0.1284644,0.8728151,1.3305485,2.9445024e-05,3.7758324,317.8979,311.12845,306.5664,303.1576,302.51315,302.62585,301.6205,300.45673,298.96927,297.27274
145.59390619512536,-26.88817754691665,6,316.6023,316.6023,305.85474,302.219,306.51065,311.026,306.3614,0.23457074,312.40616,0.029618198,0.19278485,0.029221328,0.44432896,1433.0879,300.63245,316.6023,3.4867845,0.20424071,0.13475418,0.8827768,1.3563988,3.2125106e-05,3.5868852,316.6023,309.74554,305.79233,302.67148,302.01382,302.01404,300.99524,299.93503,298.48053,296.80573
145.6309366885991,-26.87391145645287,7,316.92188,316.92188,306.9391,302.37216,307.93295,311.25595,307.45737,0.21269433,312.6645,0.05770159,0.1910721,0.029216075,0.46094123,1431.6039,300.53717,316.92188,4.45248,0.26160306,0.15130979,0.8838536,1.3510574,3.2442316e-05,3.1645024,316.92188,309.96506,306.32703,302.95575,302.2064,302.17343,300.8914,299.8562,298.535,296.9932
